,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
343,1.713958,-0.0919,0.9701,0.2323,1.002,Standing,JBGG,Oppo
344,1.71946,-0.0937,0.9677,0.2423,1.002,Standing,JBGG,Oppo
345,1.723766,-0.0928,0.9687,0.2416,1.003,Standing,JBGG,Oppo
346,1.728788,-0.0924,0.9687,0.2404,1.002,Standing,JBGG,Oppo
347,1.7339,-0.0949,0.9731,0.2413,1.007,Standing,JBGG,Oppo
348,1.738731,-0.0951,0.9706,0.245,1.006,Standing,JBGG,Oppo
349,1.743842,-0.0903,0.9704,0.2409,1.004,Standing,JBGG,Oppo
350,1.751174,-0.0949,0.9696,0.2355,1.002,Standing,JBGG,Oppo
351,1.754232,-0.0924,0.9689,0.232,1.001,Standing,JBGG,Oppo
352,1.758822,-0.0932,0.9738,0.2284,1.005,Standing,JBGG,Oppo
353,1.763906,-0.0942,0.972,0.2184,1.001,Standing,JBGG,Oppo
354,1.768866,-0.0996,0.9718,0.2206,1.002,Standing,JBGG,Oppo
355,1.773951,-0.0942,0.9731,0.2157,1.001,Standing,JBGG,Oppo
356,1.779044,-0.093,0.9716,0.2126,0.999,Standing,JBGG,Oppo
357,1.784111,-0.0956,0.9684,0.2091,0.995,Standing,JBGG,Oppo
358,1.789113,-0.0963,0.9675,0.2089,0.994,Standing,JBGG,Oppo
359,1.794107,-0.0971,0.9706,0.2096,0.998,Standing,JBGG,Oppo
360,1.798991,-0.0956,0.9726,0.2082,0.999,Standing,JBGG,Oppo
361,1.80411,-0.0924,0.9731,0.2001,0.998,Standing,JBGG,Oppo
362,1.808936,-0.0954,0.9706,0.2066,0.997,Standing,JBGG,Oppo
363,1.8144,-0.0968,0.9711,0.2199,1.0,Standing,JBGG,Oppo
364,1.819529,-0.0959,0.9726,0.2166,1.001,Standing,JBGG,Oppo
365,1.824225,-0.0961,0.9684,0.2284,1.0,Standing,JBGG,Oppo
366,1.829351,-0.0949,0.9682,0.2353,1.001,Standing,JBGG,Oppo
367,1.835324,-0.0907,0.9696,0.2406,1.003,Standing,JBGG,Oppo
368,1.839279,-0.0895,0.9689,0.2401,1.002,Standing,JBGG,Oppo
369,1.844213,-0.09,0.9682,0.2506,1.004,Standing,JBGG,Oppo
370,1.850039,-0.0898,0.9713,0.2534,1.008,Standing,JBGG,Oppo
371,1.85435,-0.0961,0.9689,0.2516,1.006,Standing,JBGG,Oppo
372,1.859269,-0.0942,0.9711,0.2516,1.008,Standing,JBGG,Oppo
373,1.864355,-0.0954,0.9696,0.2399,1.003,Standing,JBGG,Oppo
374,1.86943,-0.0932,0.9706,0.2374,1.004,Standing,JBGG,Oppo
375,1.874603,-0.1,0.9753,0.2231,1.005,Standing,JBGG,Oppo
376,1.879457,-0.0971,0.9662,0.2157,0.995,Standing,JBGG,Oppo
377,1.884527,-0.0932,0.9733,0.2179,1.002,Standing,JBGG,Oppo
378,1.889406,-0.1012,0.9682,0.2077,0.995,Standing,JBGG,Oppo
379,1.895081,-0.0975,0.9711,0.2069,0.998,Standing,JBGG,Oppo
380,1.899414,-0.0961,0.972,0.2071,0.999,Standing,JBGG,Oppo
381,1.904603,-0.0961,0.9718,0.2108,0.999,Standing,JBGG,Oppo
382,1.909915,-0.0988,0.9701,0.2138,0.998,Standing,JBGG,Oppo
383,1.914788,-0.0954,0.9716,0.2169,1.0,Standing,JBGG,Oppo
384,1.919714,-0.0984,0.9694,0.2259,1.0,Standing,JBGG,Oppo
385,1.924932,-0.0935,0.9708,0.2287,1.002,Standing,JBGG,Oppo
386,1.929585,-0.0942,0.9687,0.2287,1.0,Standing,JBGG,Oppo
387,1.934869,-0.0935,0.9711,0.2343,1.003,Standing,JBGG,Oppo
388,1.939608,-0.0947,0.9682,0.2333,1.0,Standing,JBGG,Oppo
389,1.948094,-0.0954,0.9699,0.2338,1.002,Standing,JBGG,Oppo
390,1.950918,-0.0907,0.9743,0.2364,1.007,Standing,JBGG,Oppo
391,1.954891,-0.0975,0.9692,0.2374,1.003,Standing,JBGG,Oppo
392,1.961108,-0.0932,0.9687,0.2413,1.003,Standing,JBGG,Oppo
393,1.965139,-0.0917,0.9713,0.2372,1.004,Standing,JBGG,Oppo
394,1.97008,-0.0975,0.9699,0.2401,1.004,Standing,JBGG,Oppo
395,1.974867,-0.0951,0.9657,0.2323,0.998,Standing,JBGG,Oppo
396,1.979803,-0.0935,0.9701,0.2301,1.001,Standing,JBGG,Oppo
397,1.985098,-0.0951,0.9701,0.2301,1.002,Standing,JBGG,Oppo
398,1.990026,-0.094,0.9675,0.2269,0.998,Standing,JBGG,Oppo
399,1.995183,-0.0954,0.9733,0.228,1.004,Standing,JBGG,Oppo
400,2.00002,-0.0998,0.9667,0.2236,0.997,Standing,JBGG,Oppo
401,2.005072,-0.0971,0.9741,0.2271,1.005,Standing,JBGG,Oppo
402,2.010363,-0.0944,0.9684,0.2131,0.996,Standing,JBGG,Oppo
403,2.015172,-0.0917,0.972,0.2122,0.999,Standing,JBGG,Oppo
404,2.020094,-0.0928,0.9726,0.2143,1.0,Standing,JBGG,Oppo
405,2.025161,-0.0907,0.9704,0.2147,0.998,Standing,JBGG,Oppo
406,2.030118,-0.0928,0.9708,0.2106,0.998,Standing,JBGG,Oppo
407,2.035177,-0.0951,0.9704,0.2201,1.0,Standing,JBGG,Oppo
408,2.04004,-0.0966,0.9701,0.2213,1.0,Standing,JBGG,Oppo
409,2.047136,-0.094,0.9701,0.2289,1.001,Standing,JBGG,Oppo
410,2.05062,-0.091,0.9699,0.2316,1.001,Standing,JBGG,Oppo
411,2.055391,-0.091,0.9687,0.2304,1.0,Standing,JBGG,Oppo
412,2.060638,-0.0917,0.9672,0.2308,0.999,Standing,JBGG,Oppo
413,2.065198,-0.0919,0.9684,0.2343,1.001,Standing,JBGG,Oppo
414,2.070172,-0.0917,0.9718,0.2399,1.005,Standing,JBGG,Oppo
415,2.075894,-0.0935,0.9662,0.2406,1.0,Standing,JBGG,Oppo
416,2.080147,-0.0944,0.9692,0.2341,1.002,Standing,JBGG,Oppo
417,2.085503,-0.0947,0.9745,0.2325,1.006,Standing,JBGG,Oppo
418,2.090562,-0.0986,0.9657,0.2331,0.998,Standing,JBGG,Oppo
419,2.095335,-0.0971,0.9713,0.2372,1.005,Standing,JBGG,Oppo
420,2.100323,-0.0944,0.9704,0.2341,1.003,Standing,JBGG,Oppo
421,2.105444,-0.0971,0.9694,0.2369,1.003,Standing,JBGG,Oppo
422,2.110538,-0.0959,0.9726,0.2316,1.004,Standing,JBGG,Oppo
423,2.116156,-0.0959,0.9718,0.2245,1.002,Standing,JBGG,Oppo
424,2.120467,-0.0979,0.9677,0.2201,0.997,Standing,JBGG,Oppo
425,2.12869,-0.0954,0.9704,0.2194,0.999,Standing,JBGG,Oppo
426,2.1307,-0.0963,0.9713,0.2162,1.0,Standing,JBGG,Oppo
427,2.135662,-0.0954,0.9716,0.2206,1.001,Standing,JBGG,Oppo
428,2.141603,-0.0988,0.9711,0.2179,1.0,Standing,JBGG,Oppo
429,2.145673,-0.0973,0.9701,0.2164,0.999,Standing,JBGG,Oppo
430,2.150612,-0.0937,0.9687,0.2157,0.997,Standing,JBGG,Oppo
431,2.155742,-0.0924,0.9692,0.2203,0.998,Standing,JBGG,Oppo
432,2.160912,-0.0919,0.9711,0.2184,1.0,Standing,JBGG,Oppo
433,2.165997,-0.0903,0.9706,0.2269,1.001,Standing,JBGG,Oppo
434,2.17063,-0.0923,0.9736,0.2206,1.003,Standing,JBGG,Oppo
435,2.175888,-0.0984,0.9708,0.2259,1.002,Standing,JBGG,Oppo
436,2.181683,-0.0947,0.9667,0.2282,0.998,Standing,JBGG,Oppo
437,2.185892,-0.0963,0.972,0.2336,1.004,Standing,JBGG,Oppo
438,2.191054,-0.0961,0.9704,0.2301,1.002,Standing,JBGG,Oppo
439,2.195815,-0.0937,0.9724,0.235,1.005,Standing,JBGG,Oppo
440,2.200868,-0.0949,0.9664,0.2336,0.999,Standing,JBGG,Oppo
441,2.205891,-0.0951,0.9675,0.236,1.0,Standing,JBGG,Oppo
442,2.210828,-0.0923,0.9704,0.232,1.002,Standing,JBGG,Oppo
443,2.215906,-0.0942,0.9711,0.2296,1.002,Standing,JBGG,Oppo
444,2.221082,-0.1012,0.9716,0.2262,1.003,Standing,JBGG,Oppo
445,2.22809,-0.0947,0.9692,0.2191,0.998,Standing,JBGG,Oppo
446,2.231205,-0.0991,0.9687,0.2211,0.999,Standing,JBGG,Oppo
447,2.236278,-0.0966,0.9733,0.2255,1.004,Standing,JBGG,Oppo
448,2.241405,-0.0898,0.9711,0.2257,1.001,Standing,JBGG,Oppo
449,2.246159,-0.093,0.9692,0.228,1.0,Standing,JBGG,Oppo
450,2.25108,-0.0886,0.9711,0.2313,1.002,Standing,JBGG,Oppo
451,2.256732,-0.0963,0.9687,0.2345,1.001,Standing,JBGG,Oppo
452,2.262354,-0.0975,0.9701,0.2336,1.003,Standing,JBGG,Oppo
453,2.266301,-0.0924,0.9662,0.2353,0.999,Standing,JBGG,Oppo
454,2.271182,-0.0954,0.9718,0.2313,1.004,Standing,JBGG,Oppo
455,2.276438,-0.0893,0.9713,0.2308,1.002,Standing,JBGG,Oppo
456,2.281208,-0.0961,0.9682,0.2243,0.998,Standing,JBGG,Oppo
457,2.286274,-0.0991,0.9718,0.2226,1.002,Standing,JBGG,Oppo
458,2.291364,-0.0937,0.9687,0.2194,0.998,Standing,JBGG,Oppo
459,2.296753,-0.093,0.9713,0.2128,0.999,Standing,JBGG,Oppo
460,2.301248,-0.0971,0.965,0.211,0.993,Standing,JBGG,Oppo
461,2.306679,-0.0984,0.9733,0.2103,1.001,Standing,JBGG,Oppo
462,2.31146,-0.0919,0.9701,0.211,0.997,Standing,JBGG,Oppo
463,2.316823,-0.0935,0.9726,0.2182,1.001,Standing,JBGG,Oppo
464,2.322799,-0.0966,0.9689,0.2238,0.999,Standing,JBGG,Oppo
465,2.32671,-0.093,0.9696,0.2243,1.0,Standing,JBGG,Oppo
466,2.331429,-0.0891,0.9716,0.2336,1.003,Standing,JBGG,Oppo
467,2.336635,-0.0937,0.9708,0.2389,1.004,Standing,JBGG,Oppo
468,2.341514,-0.093,0.9687,0.2369,1.002,Standing,JBGG,Oppo
469,2.346637,-0.0898,0.9704,0.2389,1.003,Standing,JBGG,Oppo
470,2.351789,-0.0876,0.9692,0.2377,1.002,Standing,JBGG,Oppo
471,2.359201,-0.094,0.9694,0.2406,1.003,Standing,JBGG,Oppo
472,2.361489,-0.094,0.9699,0.2401,1.004,Standing,JBGG,Oppo
473,2.366801,-0.0981,0.9733,0.2372,1.007,Standing,JBGG,Oppo
474,2.372011,-0.0924,0.9687,0.2387,1.002,Standing,JBGG,Oppo
475,2.376964,-0.0903,0.9738,0.2296,1.005,Standing,JBGG,Oppo
476,2.381707,-0.091,0.9736,0.2276,1.004,Standing,JBGG,Oppo
477,2.386751,-0.0923,0.9726,0.2257,1.003,Standing,JBGG,Oppo
478,2.391568,-0.0971,0.9711,0.2231,1.001,Standing,JBGG,Oppo
479,2.396858,-0.0996,0.9662,0.2215,0.996,Standing,JBGG,Oppo
480,2.402093,-0.0971,0.9689,0.212,0.997,Standing,JBGG,Oppo
481,2.407162,-0.0951,0.9708,0.2201,1.0,Standing,JBGG,Oppo
482,2.411806,-0.0956,0.9682,0.2169,0.997,Standing,JBGG,Oppo
483,2.416769,-0.0975,0.9726,0.2191,1.002,Standing,JBGG,Oppo
484,2.422054,-0.0966,0.9718,0.2203,1.001,Standing,JBGG,Oppo
485,2.426905,-0.1012,0.9713,0.224,1.002,Standing,JBGG,Oppo
486,2.431862,-0.0951,0.9692,0.2166,0.998,Standing,JBGG,Oppo
487,2.441137,-0.0932,0.9699,0.2264,1.0,Standing,JBGG,Oppo
488,2.442292,-0.0961,0.9713,0.2353,1.004,Standing,JBGG,Oppo
489,2.447203,-0.0898,0.9704,0.2364,1.003,Standing,JBGG,Oppo
490,2.452199,-0.0898,0.9718,0.2446,1.006,Standing,JBGG,Oppo
491,2.457096,-0.0975,0.9687,0.2465,1.004,Standing,JBGG,Oppo
492,2.462153,-0.0991,0.9704,0.2465,1.006,Standing,JBGG,Oppo
493,2.467164,-0.0905,0.9692,0.2416,1.003,Standing,JBGG,Oppo
494,2.471994,-0.091,0.9704,0.2418,1.004,Standing,JBGG,Oppo
495,2.477202,-0.0963,0.9731,0.2387,1.007,Standing,JBGG,Oppo
496,2.482028,-0.0973,0.9706,0.2296,1.002,Standing,JBGG,Oppo
497,2.487291,-0.0942,0.972,0.228,1.003,Standing,JBGG,Oppo
498,2.492244,-0.0947,0.9669,0.2231,0.997,Standing,JBGG,Oppo
499,2.497137,-0.0951,0.9748,0.215,1.003,Standing,JBGG,Oppo
500,2.50224,-0.0915,0.9711,0.2155,0.999,Standing,JBGG,Oppo
501,2.507222,-0.0949,0.9684,0.2143,0.996,Standing,JBGG,Oppo
502,2.512283,-0.0963,0.9699,0.2145,0.998,Standing,JBGG,Oppo
503,2.517278,-0.0928,0.9711,0.2169,0.999,Standing,JBGG,Oppo
504,2.522297,-0.1,0.9699,0.2145,0.998,Standing,JBGG,Oppo
505,2.52745,-0.0928,0.9708,0.2155,0.999,Standing,JBGG,Oppo
506,2.532413,-0.0971,0.9738,0.2171,1.002,Standing,JBGG,Oppo
507,2.537757,-0.093,0.9704,0.2189,0.999,Standing,JBGG,Oppo
508,2.542646,-0.0954,0.9696,0.2236,1.0,Standing,JBGG,Oppo
509,2.547368,-0.0984,0.9731,0.2318,1.005,Standing,JBGG,Oppo
510,2.556502,-0.0981,0.9713,0.2353,1.004,Standing,JBGG,Oppo
511,2.55852,-0.0935,0.9729,0.2413,1.007,Standing,JBGG,Oppo
512,2.562959,-0.0954,0.9741,0.2431,1.008,Standing,JBGG,Oppo
513,2.567643,-0.0917,0.9743,0.245,1.009,Standing,JBGG,Oppo
514,2.572476,-0.0851,0.9713,0.2438,1.005,Standing,JBGG,Oppo
515,2.577695,-0.0895,0.9667,0.2431,1.001,Standing,JBGG,Oppo
516,2.582438,-0.0947,0.9724,0.2421,1.007,Standing,JBGG,Oppo
517,2.587605,-0.0968,0.9762,0.2426,1.011,Standing,JBGG,Oppo
518,2.592683,-0.0966,0.9718,0.2367,1.005,Standing,JBGG,Oppo
519,2.59789,-0.0932,0.9724,0.2338,1.004,Standing,JBGG,Oppo
520,2.602795,-0.0975,0.972,0.2257,1.003,Standing,JBGG,Oppo
521,2.607757,-0.0893,0.9687,0.2245,0.998,Standing,JBGG,Oppo
522,2.612666,-0.093,0.972,0.2175,1.0,Standing,JBGG,Oppo
523,2.618092,-0.0966,0.9738,0.2175,1.002,Standing,JBGG,Oppo
524,2.622994,-0.0991,0.9704,0.2064,0.997,Standing,JBGG,Oppo
525,2.627799,-0.0966,0.9718,0.204,0.998,Standing,JBGG,Oppo
526,2.632879,-0.0942,0.9664,0.2061,0.993,Standing,JBGG,Oppo
527,2.639386,-0.0928,0.9706,0.2089,0.997,Standing,JBGG,Oppo
528,2.643238,-0.093,0.9696,0.2171,0.998,Standing,JBGG,Oppo
529,2.647987,-0.0954,0.9689,0.2171,0.997,Standing,JBGG,Oppo
530,2.652921,-0.0968,0.9718,0.2166,1.0,Standing,JBGG,Oppo
531,2.658104,-0.0968,0.9711,0.2292,1.002,Standing,JBGG,Oppo
532,2.662946,-0.0947,0.9701,0.2336,1.002,Standing,JBGG,Oppo
533,2.668243,-0.0963,0.9716,0.245,1.007,Standing,JBGG,Oppo
534,2.672962,-0.0898,0.9689,0.2499,1.005,Standing,JBGG,Oppo
535,2.677913,-0.0879,0.9672,0.2573,1.005,Standing,JBGG,Oppo
536,2.68308,-0.0949,0.9713,0.2546,1.009,Standing,JBGG,Oppo
537,2.688091,-0.093,0.9687,0.2497,1.005,Standing,JBGG,Oppo
538,2.693148,-0.0963,0.9706,0.2457,1.006,Standing,JBGG,Oppo
539,2.698364,-0.0951,0.9711,0.2494,1.007,Standing,JBGG,Oppo
540,2.703373,-0.093,0.9694,0.2401,1.003,Standing,JBGG,Oppo
541,2.708276,-0.0942,0.968,0.2318,1.0,Standing,JBGG,Oppo
542,2.713177,-0.0954,0.9716,0.2269,1.002,Standing,JBGG,Oppo
543,2.718407,-0.0919,0.9716,0.2157,1.0,Standing,JBGG,Oppo
544,2.723345,-0.0998,0.9687,0.211,0.996,Standing,JBGG,Oppo
545,2.728253,-0.0963,0.9706,0.2028,0.996,Standing,JBGG,Oppo
546,2.737531,-0.1015,0.9736,0.2017,0.999,Standing,JBGG,Oppo
547,2.738716,-0.094,0.9718,0.2079,0.998,Standing,JBGG,Oppo
548,2.743226,-0.0932,0.9704,0.212,0.998,Standing,JBGG,Oppo
549,2.748742,-0.0937,0.9731,0.2194,1.002,Standing,JBGG,Oppo
550,2.75547,-0.0975,0.9716,0.2294,1.003,Standing,JBGG,Oppo
551,2.758729,-0.094,0.9696,0.2252,1.0,Standing,JBGG,Oppo
552,2.763643,-0.0959,0.9704,0.2301,1.002,Standing,JBGG,Oppo
553,2.768606,-0.0928,0.972,0.2287,1.003,Standing,JBGG,Oppo
554,2.773922,-0.0961,0.9745,0.2329,1.007,Standing,JBGG,Oppo
555,2.778498,-0.0935,0.9718,0.2329,1.004,Standing,JBGG,Oppo
556,2.783707,-0.0956,0.9694,0.2382,1.003,Standing,JBGG,Oppo
557,2.788619,-0.0956,0.9689,0.2369,1.002,Standing,JBGG,Oppo
558,2.793808,-0.093,0.9682,0.2377,1.001,Standing,JBGG,Oppo
559,2.799844,-0.0903,0.9699,0.2367,1.002,Standing,JBGG,Oppo
560,2.803596,-0.0905,0.9731,0.2377,1.006,Standing,JBGG,Oppo
561,2.8086,-0.0903,0.9694,0.2387,1.002,Standing,JBGG,Oppo
562,2.813616,-0.0932,0.9682,0.2406,1.002,Standing,JBGG,Oppo
563,2.818654,-0.0928,0.9677,0.232,0.999,Standing,JBGG,Oppo
564,2.823986,-0.094,0.9689,0.2333,1.001,Standing,JBGG,Oppo
565,2.828903,-0.0944,0.9729,0.2226,1.002,Standing,JBGG,Oppo
566,2.833865,-0.0947,0.9704,0.2262,1.001,Standing,JBGG,Oppo
567,2.838922,-0.0951,0.9684,0.2152,0.997,Standing,JBGG,Oppo
568,2.843784,-0.0947,0.9694,0.2177,0.998,Standing,JBGG,Oppo
569,2.852586,-0.0968,0.9708,0.2108,0.998,Standing,JBGG,Oppo
570,2.855069,-0.0954,0.9682,0.2131,0.996,Standing,JBGG,Oppo
571,2.858851,-0.0917,0.9682,0.212,0.995,Standing,JBGG,Oppo
572,2.863985,-0.0935,0.9736,0.2147,1.001,Standing,JBGG,Oppo
573,2.86909,-0.0979,0.9738,0.2187,1.003,Standing,JBGG,Oppo
574,2.874194,-0.0998,0.9711,0.2182,1.0,Standing,JBGG,Oppo
575,2.879212,-0.0993,0.9724,0.222,1.002,Standing,JBGG,Oppo
576,2.883953,-0.0944,0.9733,0.2177,1.002,Standing,JBGG,Oppo
577,2.889236,-0.0898,0.9716,0.2211,1.001,Standing,JBGG,Oppo
578,2.894183,-0.0923,0.9741,0.2259,1.004,Standing,JBGG,Oppo
579,2.899016,-0.0966,0.9716,0.236,1.005,Standing,JBGG,Oppo
580,2.904132,-0.0937,0.9687,0.2382,1.002,Standing,JBGG,Oppo
581,2.909174,-0.0937,0.9704,0.2418,1.004,Standing,JBGG,Oppo
582,2.915175,-0.1,0.9716,0.2497,1.008,Standing,JBGG,Oppo
583,2.919525,-0.0928,0.9687,0.2514,1.005,Standing,JBGG,Oppo
584,2.927974,-0.0932,0.9713,0.2518,1.008,Standing,JBGG,Oppo
585,2.929432,-0.0915,0.9694,0.2497,1.005,Standing,JBGG,Oppo
586,2.934317,-0.093,0.968,0.2441,1.003,Standing,JBGG,Oppo
587,2.943182,-0.0968,0.9718,0.2413,1.006,Standing,JBGG,Oppo
588,2.944242,-0.0932,0.9699,0.2345,1.002,Standing,JBGG,Oppo
589,2.951965,-0.0935,0.9704,0.2282,1.001,Standing,JBGG,Oppo
590,2.95449,-0.0968,0.9669,0.2248,0.997,Standing,JBGG,Oppo
591,2.959422,-0.0951,0.9701,0.2196,0.999,Standing,JBGG,Oppo
592,2.964674,-0.0949,0.9724,0.2138,1.0,Standing,JBGG,Oppo
593,2.97004,-0.0996,0.9689,0.2113,0.997,Standing,JBGG,Oppo
594,2.974407,-0.0949,0.9677,0.2147,0.996,Standing,JBGG,Oppo
595,2.979566,-0.0951,0.9694,0.2057,0.996,Standing,JBGG,Oppo
596,2.984527,-0.0975,0.9701,0.2162,0.999,Standing,JBGG,Oppo
597,2.989527,-0.0944,0.9692,0.2233,0.999,Standing,JBGG,Oppo
598,2.994781,-0.0961,0.9682,0.2252,0.999,Standing,JBGG,Oppo
599,2.999654,-0.0924,0.9708,0.2308,1.002,Standing,JBGG,Oppo
600,3.004571,-0.0951,0.9736,0.2311,1.005,Standing,JBGG,Oppo
601,3.009459,-0.0935,0.9774,0.2311,1.009,Standing,JBGG,Oppo
602,3.014966,-0.0895,0.9733,0.2367,1.006,Standing,JBGG,Oppo
603,3.01969,-0.0923,0.9708,0.2429,1.005,Standing,JBGG,Oppo
604,3.024575,-0.0912,0.9696,0.2429,1.004,Standing,JBGG,Oppo
605,3.033271,-0.0959,0.9684,0.2423,1.003,Standing,JBGG,Oppo
606,3.034677,-0.0956,0.9724,0.2443,1.007,Standing,JBGG,Oppo
607,3.040253,-0.0923,0.9689,0.2411,1.003,Standing,JBGG,Oppo
608,3.044699,-0.0951,0.9713,0.2382,1.005,Standing,JBGG,Oppo
609,3.050023,-0.09,0.9694,0.2382,1.002,Standing,JBGG,Oppo
610,3.054855,-0.0951,0.9706,0.2306,1.002,Standing,JBGG,Oppo
611,3.059772,-0.0947,0.9694,0.2162,0.998,Standing,JBGG,Oppo
612,3.06488,-0.0912,0.9708,0.2211,1.0,Standing,JBGG,Oppo
613,3.070107,-0.0968,0.9713,0.2191,1.0,Standing,JBGG,Oppo
614,3.075016,-0.0963,0.9696,0.2169,0.998,Standing,JBGG,Oppo
615,3.080309,-0.0928,0.9701,0.2157,0.998,Standing,JBGG,Oppo
616,3.085185,-0.0937,0.9704,0.2126,0.998,Standing,JBGG,Oppo
617,3.090003,-0.0988,0.9718,0.2194,1.001,Standing,JBGG,Oppo
618,3.09503,-0.1003,0.9684,0.2122,0.996,Standing,JBGG,Oppo
619,3.100134,-0.0979,0.9692,0.2155,0.998,Standing,JBGG,Oppo
620,3.105183,-0.0954,0.9675,0.2187,0.996,Standing,JBGG,Oppo
621,3.111402,-0.0963,0.9664,0.2196,0.996,Standing,JBGG,Oppo
622,3.115126,-0.094,0.9662,0.2213,0.996,Standing,JBGG,Oppo
623,3.120422,-0.0947,0.9694,0.2333,1.002,Standing,JBGG,Oppo
624,3.125087,-0.0937,0.9699,0.235,1.002,Standing,JBGG,Oppo
625,3.13018,-0.0947,0.9682,0.2389,1.002,Standing,JBGG,Oppo
626,3.135554,-0.09,0.9677,0.2423,1.002,Standing,JBGG,Oppo
627,3.140191,-0.094,0.9704,0.2436,1.005,Standing,JBGG,Oppo
628,3.148462,-0.0861,0.9694,0.2518,1.005,Standing,JBGG,Oppo
629,3.151237,-0.09,0.9682,0.2475,1.003,Standing,JBGG,Oppo
630,3.155384,-0.0937,0.972,0.2429,1.006,Standing,JBGG,Oppo
631,3.161889,-0.0954,0.9716,0.2385,1.005,Standing,JBGG,Oppo
632,3.165609,-0.0951,0.9706,0.2284,1.002,Standing,JBGG,Oppo
633,3.170333,-0.0959,0.9701,0.2264,1.001,Standing,JBGG,Oppo
634,3.175458,-0.0942,0.9682,0.2274,0.999,Standing,JBGG,Oppo
635,3.180727,-0.0981,0.9706,0.2267,1.002,Standing,JBGG,Oppo
636,3.185669,-0.0966,0.9755,0.2213,1.005,Standing,JBGG,Oppo
637,3.19059,-0.0932,0.9704,0.2294,1.001,Standing,JBGG,Oppo
638,3.195848,-0.0986,0.9708,0.2238,1.001,Standing,JBGG,Oppo
639,3.200477,-0.0993,0.9701,0.2243,1.001,Standing,JBGG,Oppo
640,3.205458,-0.0949,0.9692,0.2215,0.999,Standing,JBGG,Oppo
641,3.211501,-0.0959,0.9699,0.2218,1.0,Standing,JBGG,Oppo
642,3.215662,-0.0975,0.9699,0.2166,0.999,Standing,JBGG,Oppo
643,3.220574,-0.0998,0.9704,0.2257,1.001,Standing,JBGG,Oppo
644,3.225477,-0.0988,0.9708,0.2255,1.002,Standing,JBGG,Oppo
645,3.230359,-0.094,0.9708,0.2284,1.002,Standing,JBGG,Oppo
646,3.235704,-0.0956,0.9645,0.2331,0.997,Standing,JBGG,Oppo
647,3.240584,-0.0968,0.9704,0.2382,1.004,Standing,JBGG,Oppo
648,3.247824,-0.0968,0.9675,0.2411,1.002,Standing,JBGG,Oppo
649,3.25063,-0.091,0.9718,0.2421,1.006,Standing,JBGG,Oppo
650,3.255954,-0.0888,0.9664,0.2389,0.999,Standing,JBGG,Oppo
651,3.260895,-0.0912,0.9652,0.2338,0.997,Standing,JBGG,Oppo
652,3.266041,-0.0932,0.9724,0.2318,1.004,Standing,JBGG,Oppo
653,3.270811,-0.0949,0.9677,0.2262,0.998,Standing,JBGG,Oppo
654,3.276788,-0.0928,0.9677,0.2274,0.998,Standing,JBGG,Oppo
655,3.281031,-0.0915,0.9689,0.2284,1.0,Standing,JBGG,Oppo
656,3.285917,-0.0898,0.9694,0.2259,0.999,Standing,JBGG,Oppo
657,3.292317,-0.0942,0.9689,0.2353,1.001,Standing,JBGG,Oppo
658,3.295982,-0.093,0.9696,0.2323,1.001,Standing,JBGG,Oppo
659,3.300873,-0.0942,0.9699,0.2353,1.002,Standing,JBGG,Oppo
660,3.305956,-0.0937,0.9699,0.2313,1.001,Standing,JBGG,Oppo
661,3.31123,-0.0947,0.9706,0.2262,1.001,Standing,JBGG,Oppo
662,3.316274,-0.0971,0.9694,0.2236,1.0,Standing,JBGG,Oppo
663,3.321015,-0.0942,0.9726,0.2203,1.002,Standing,JBGG,Oppo
664,3.329552,-0.0932,0.9716,0.2211,1.001,Standing,JBGG,Oppo
665,3.331222,-0.1005,0.9694,0.2236,1.0,Standing,JBGG,Oppo
666,3.336246,-0.094,0.9711,0.2206,1.0,Standing,JBGG,Oppo
667,3.341167,-0.0961,0.9696,0.2236,1.0,Standing,JBGG,Oppo
668,3.346466,-0.0928,0.9689,0.2238,0.999,Standing,JBGG,Oppo
669,3.351262,-0.0942,0.968,0.2304,0.999,Standing,JBGG,Oppo
670,3.356194,-0.0971,0.968,0.2338,1.001,Standing,JBGG,Oppo
671,3.361168,-0.0959,0.9708,0.2382,1.004,Standing,JBGG,Oppo
672,3.366412,-0.0996,0.9699,0.2418,1.005,Standing,JBGG,Oppo
673,3.371367,-0.0935,0.9689,0.2421,1.003,Standing,JBGG,Oppo
674,3.376525,-0.094,0.9669,0.246,1.002,Standing,JBGG,Oppo
675,3.381586,-0.091,0.9655,0.2465,1.001,Standing,JBGG,Oppo
676,3.386348,-0.0944,0.9696,0.2392,1.003,Standing,JBGG,Oppo
677,3.392098,-0.0961,0.9675,0.2401,1.001,Standing,JBGG,Oppo
678,3.396287,-0.0968,0.9716,0.2329,1.004,Standing,JBGG,Oppo
679,3.401476,-0.0961,0.9708,0.2231,1.001,Standing,JBGG,Oppo
680,3.407265,-0.0951,0.9672,0.2189,0.996,Standing,JBGG,Oppo
681,3.413989,-0.0988,0.9704,0.2135,0.999,Standing,JBGG,Oppo
682,3.416496,-0.0979,0.9696,0.2155,0.998,Standing,JBGG,Oppo
683,3.42173,-0.0981,0.9704,0.2189,1.0,Standing,JBGG,Oppo
684,3.426566,-0.0954,0.9687,0.2147,0.997,Standing,JBGG,Oppo
